line_id,component,weight,cov_11,cov_12,cov_22,mean_Omega,mean_Lambda,bic
1,1,0.03872732314611131,3205.3566097215853,23084.397611692522,167194.72165959538,0.0,0.0,12576.555936327866
1,2,0.35699455441169226,1.308491832362911,9.423521126574805,68.25228963362466,0.0,0.0,12576.555936327866
1,3,0.6042781224421989,39.66826800224075,285.68367973585435,2069.137957142608,0.0,0.0,12576.555936327866
2,1,0.07545467867112905,1430.080079584711,-0.677014201624019,0.06807086359704226,0.0,0.0,4284.89641389969
2,2,0.35200219414128053,3.6272934673169597,-0.0017171969779096175,0.00017265676402672335,0.0,0.0,4284.89641389969
2,3,0.5725431271875921,68.04144071513095,-0.03221149802777441,0.003238727464276632,0.0,0.0,4284.89641389969
3,1,0.07545467867112891,1430.0800795847135,0.6770142016239773,0.06807086359704244,0.0,0.0,4284.896413899692
3,2,0.3520021941412804,3.6272934673169526,0.0017171969779095054,0.0001726567640267232,0.0,0.0,4284.896413899692
3,3,0.5725431271875918,68.04144071513106,0.03221149802777243,0.003238727464276641,0.0,0.0,4284.896413899692
4,1,0.675256405859962,4.57360506198339,0.002957942742595531,0.00012420765568746996,0.0,0.0,1563.678540015375
4,2,0.04424788353566192,2796.132268818117,1.8083763332859812,0.07593594755017485,0.0,0.0,1563.678540015375
4,3,0.2804957106043773,73.87603186507651,0.047778736761388704,0.0020062879512107966,0.0,0.0,1563.678540015375
5,1,0.03585370944034611,2997.625508408323,2.611277661642834,0.30498127843249734,0.0,0.0,4606.682732845514
5,2,0.3373784234273216,102.71809188073549,0.08947930888043545,0.01045063664292324,0.0,0.0,4606.682732845514
5,3,0.6267678671323349,10.252656199602114,0.008931246425355038,0.001043115020976661,0.0,0.0,4606.682732845514
6,1,0.06162408170777162,2011.9833309809057,-1.285534415561306,0.058797320416859165,0.0,0.0,2141.5111173932523
6,2,0.5452086703051047,3.516937927755324,-0.00224710844961033,0.00010277745498200499,0.0,0.0,2141.5111173932523
6,3,0.39316724798712815,55.267651632410825,-0.035312652518884796,0.0016151176660762546,0.0,0.0,2141.5111173932523
7,1,0.061624081707772005,2011.9833309808957,-1.285534415561363,0.05879732041686038,0.0,0.0,2141.511117393276
7,2,0.5452086703051042,3.5169379277553166,-0.0022471084496104364,0.0001027774549820074,0.0,0.0,2141.511117393276
7,3,0.39316724798712804,55.267651632410434,-0.03531265251888629,0.0016151176660762843,0.0,0.0,2141.511117393276
8,1,0.3793279198951157,5.430186879601404,0.0,2.7150920822546612e-06,0.0,0.0,-9416.997995709546
8,2,0.5909226876322076,0.13581769668820648,0.0,6.790881438969604e-08,0.0,0.0,-9416.997995709546
8,3,0.029749392472679784,2431.0653124050664,0.0,0.0012155320484365088,0.0,0.0,-9416.997995709546
9,1,0.5023953427844788,3.327760705540979,-0.009598370222705254,0.002063238876283989,0.0,0.0,5757.502990031505
9,2,0.07522533675948548,1707.5893315551648,-4.925256363931914,1.05871936276129,0.0,0.0,5757.502990031505
9,3,0.4223793204560385,44.36507254882299,-0.12796364551445572,0.027506708123416778,0.0,0.0,5757.502990031505
10,1,0.3793279198951157,5.430186879601404,0.0,2.7150920822546612e-06,0.0,0.0,-9416.997995709546
10,2,0.5909226876322076,0.13581769668820648,0.0,6.790881438969604e-08,0.0,0.0,-9416.997995709546
10,3,0.029749392472679784,2431.0653124050664,0.0,0.0012155320484365088,0.0,0.0,-9416.997995709546
11,1,0.3793279198951157,5.430186879601404,0.0,2.7150920822546612e-06,0.0,0.0,-9416.997995709546
11,2,0.5909226876322076,0.13581769668820648,0.0,6.790881438969604e-08,0.0,0.0,-9416.997995709546
11,3,0.029749392472679784,2431.0653124050664,0.0,0.0012155320484365088,0.0,0.0,-9416.997995709546
12,1,0.6752564058599596,4.573605061983383,-0.0029579427425954576,0.00012420765568747693,0.0,0.0,1563.6785400154472
12,2,0.04424788353566276,2796.1322688180726,-1.8083763332859104,0.07593594755017802,0.0,0.0,1563.6785400154472
12,3,0.2804957106043793,73.87603186507476,-0.04777873676138646,0.0020062879512108647,0.0,0.0,1563.6785400154472
13,1,0.6701254530935339,4.5148663311312545,-0.0032847311025922493,0.00015456163194805655,0.0,0.0,1837.9256730074462
13,2,0.04560367099562643,2728.199491953937,-1.984865346623027,0.09339699889865921,0.0,0.0,1837.9256730074462
13,3,0.28427087591084227,71.69047285086447,-0.05215745243863652,0.0024542468516849927,0.0,0.0,1837.9256730074462
14,1,0.48675424980421816,4.263628143392132,-0.0038284929222245135,0.0004168480442906456,0.0,0.0,4273.461153584896
14,2,0.060291983032663046,1933.4098564610886,-1.7360908836977844,0.1890263621435007,0.0,0.0,4273.461153584896
14,3,0.4529537671631203,66.0048776546806,-0.059268584978471595,0.006453190390592288,0.0,0.0,4273.461153584896
15,1,0.0429956926158328,2527.5042882154776,3.7232320406799686,1.0587261828242136,0.0,0.0,6198.4958459913005
15,2,0.552793800852973,7.047510849562996,0.010381591961871146,0.0029520758065412055,0.0,0.0,6198.4958459913005
15,3,0.4042105065311983,89.72707639232466,0.13217573054102036,0.03758506188406663,0.0,0.0,6198.4958459913005
16,1,0.6207313525366203,17.478457146799094,0.002555055658115799,0.00030216692579494573,0.0,0.0,3136.1464718848906
16,2,0.024233021770545267,3992.6592450536973,0.5836594448424208,0.06902494652084248,0.0,0.0,3136.1464718848906
16,3,0.3550356256928373,110.31484296703829,0.016126169565756285,0.0019071189572934734,0.0,0.0,3136.1464718848906
17,1,0.061624081707772435,2011.9833309808828,-1.2855344155615758,0.05879732041686198,0.0,0.0,2141.5111173933055
17,2,0.545208670305103,3.5169379277552872,-0.0022471084496108037,0.00010277745498201002,0.0,0.0,2141.5111173933055
17,3,0.39316724798712926,55.26765163240998,-0.03531265251889207,0.0016151176660763257,0.0,0.0,2141.5111173933055
18,1,0.6488377425692919,8.038746584545006,-0.003829146707151263,0.00035035912338427113,0.0,0.0,2744.932902536862
18,2,0.030225540443667067,4005.6715425592683,-1.9080467129800052,0.17458238737299617,0.0,0.0,2744.932902536862
18,3,0.32093671698704423,67.85587683734059,-0.032322216482368535,0.002957416964842327,0.0,0.0,2744.932902536862
19,1,0.6206731185827844,8.469958586519796,-0.0042592727472827675,0.0005444339657344258,0.0,0.0,3445.2208966586822
19,2,0.02987986157590736,3958.970934580587,-1.990840549773244,0.2544756534667617,0.0,0.0,3445.2208966586822
19,3,0.34944701984131094,70.95067345036209,-0.03567883676662176,0.004560583871045893,0.0,0.0,3445.2208966586822
20,1,0.6488377425692915,8.038746584544924,-0.003829146707151288,0.00035035912338427205,0.0,0.0,2744.932902536862
20,2,0.030225540443667258,4005.671542559252,-1.9080467129800291,0.17458238737299772,0.0,0.0,2744.932902536862
20,3,0.3209367169870443,67.85587683734009,-0.03232221648236884,0.0029574169648423436,0.0,0.0,2744.932902536862
21,1,0.6206731185827842,8.46995858651984,-0.004259272747282914,0.0005444339657344269,0.0,0.0,3445.2208966586895
21,2,0.029879861575907236,3958.9709345805963,-1.990840549773307,0.25447565346676154,0.0,0.0,3445.2208966586895
21,3,0.3494470198413114,70.95067345036247,-0.03567883676662301,0.004560583871045905,0.0,0.0,3445.2208966586895
22,1,0.6180859862287947,9.375528268689758,0.005487086645493381,0.0003193031420122078,0.0,0.0,3286.5350624946295
22,2,0.03344975179279029,3175.749413855644,1.8586272366534062,0.10815676056078344,0.0,0.0,3286.5350624946295
22,3,0.34846426197841734,102.73181478893353,0.06012443809466901,0.0034987459166721585,0.0,0.0,3286.5350624946295
23,1,0.5606847193992305,0.9782031636367521,0.0031804915077706182,0.0004988570445590406,0.0,0.0,3017.851488643792
23,2,0.06546867951972231,2145.027671853793,6.974259078145197,1.0939058517251963,0.0,0.0,3017.851488643792
23,3,0.3738466010810501,21.05260382351446,0.06844961268394667,0.010736256141950798,0.0,0.0,3017.851488643792
24,1,0.5606847193992305,0.9782031636367521,0.0031804915077706182,0.0004988570445590406,0.0,0.0,3017.851488643792
24,2,0.06546867951972231,2145.027671853793,6.974259078145197,1.0939058517251963,0.0,0.0,3017.851488643792
