line_id,component,weight,cov_11,cov_12,cov_22,mean_Omega,mean_Lambda,bic
1,1,0.05731308519526325,746.5557813700688,5721.419663568952,44326.90585620243,0.0,0.0,12099.205318906843
1,2,0.5782901085382589,20.77130958819358,159.18620159617947,1233.3008565497742,0.0,0.0,12099.205318906843
1,3,0.3643968062664811,0.7229940257368573,5.540848170651615,42.92792168137827,0.0,0.0,12099.205318906843
2,1,0.3552352687654905,1.868893191520515,-0.002654650583452377,0.00023726781617311552,0.0,0.0,3401.4130923164357
2,2,0.10281938236918887,401.509318333185,-0.5703198829182826,0.05097414853149746,0.0,0.0,3401.4130923164357
2,3,0.5419453488653235,24.139222812041886,-0.0342883168566407,0.0030646270780566223,0.0,0.0,3401.4130923164357
3,1,0.3552352687654901,1.8688931915205147,0.002654650583452304,0.0002372678161731155,0.0,0.0,3401.41309231644
3,2,0.1028193823691887,401.50931833318515,0.5703198829182673,0.05097414853149748,0.0,0.0,3401.41309231644
3,3,0.5419453488653238,24.139222812041922,0.03428831685663982,0.003064627078056627,0.0,0.0,3401.41309231644
4,1,0.05648923774730356,845.8948679185858,2.1185841042813043,0.0790632023551213,0.0,0.0,573.8102890890608
4,2,0.2586919120788227,23.297847711277264,0.058350572508532046,0.0021775784650023434,0.0,0.0,573.8102890890608
4,3,0.6848188501738768,1.708909073893043,0.00428004440849775,0.00015972649680233384,0.0,0.0,573.8102890890608
5,1,0.5947484258524305,4.290122825607116,0.011690707286885153,0.0012300989849283502,0.0,0.0,3787.6067470939865
5,2,0.0620393621552146,677.8519230194474,1.8471658593483562,0.1943592284726612,0.0,0.0,3787.6067470939865
5,3,0.3432122119923573,30.549348948987983,0.08324784881117943,0.008759358335400137,0.0,0.0,3787.6067470939865
6,1,0.06686789278900186,699.0296219044977,-1.6598138381358063,0.06548664429921727,0.0,0.0,1183.018170860641
6,2,0.3445749531644973,21.12126516012768,-0.05015147726673191,0.0019786869330691986,0.0,0.0,1183.018170860641
6,3,0.5885571540465031,1.6349201579172967,-0.0038820430741761196,0.00015316294400722486,0.0,0.0,1183.018170860641
7,1,0.06686789278900185,699.0296219044983,-1.659813838135881,0.06548664429921915,0.0,0.0,1183.018170860656
7,2,0.3445749531644968,21.121265160127574,-0.05015147726673386,0.0019786869330692433,0.0,0.0,1183.018170860656
7,3,0.5885571540465037,1.63492015791729,-0.003882043074176275,0.0001531629440072285,0.0,0.0,1183.018170860656
8,1,0.5705240469338946,0.11309000272401362,0.0,5.654497308952026e-08,0.0,0.0,-9627.012973762092
8,2,0.048630835753714075,535.6168608350899,0.0,0.00026780829651339676,0.0,0.0,-9627.012973762092
8,3,0.3808451173123935,3.827379067161543,0.0,1.9136885767364833e-06,0.0,0.0,-9627.012973762092
9,1,0.08189201649706217,585.7341028126968,-6.104204877619953,1.1494443495675433,0.0,0.0,4848.31416907232
9,2,0.40705056793813355,15.77709133253571,-0.1644203357876132,0.030960957194929316,0.0,0.0,4848.31416907232
9,3,0.5110574155648077,1.453557162806293,-0.015148188709679582,0.002852459946480866,0.0,0.0,4848.31416907232
10,1,0.5705240469338946,0.11309000272401362,0.0,5.654497308952026e-08,0.0,0.0,-9627.012973762092
10,2,0.048630835753714075,535.6168608350899,0.0,0.00026780829651339676,0.0,0.0,-9627.012973762092
10,3,0.3808451173123935,3.827379067161543,0.0,1.9136885767364833e-06,0.0,0.0,-9627.012973762092
11,1,0.5705240469338946,0.11309000272401362,0.0,5.654497308952026e-08,0.0,0.0,-9627.012973762092
11,2,0.048630835753714075,535.6168608350899,0.0,0.00026780829651339676,0.0,0.0,-9627.012973762092
11,3,0.3808451173123935,3.827379067161543,0.0,1.9136885767364833e-06,0.0,0.0,-9627.012973762092
12,1,0.056489237747303994,845.8948679185809,-2.1185841042812603,0.07906320235512555,0.0,0.0,573.8102890891272
12,2,0.25869191207882425,23.297847711276876,-0.0583505725085302,0.002177578465002437,0.0,0.0,573.8102890891272
12,3,0.6848188501738743,1.7089090738930213,-0.004280044408497632,0.00015972649680234135,0.0,0.0,573.8102890891272
13,1,0.05701113286659257,839.6397383056214,-2.365626228053107,0.09919984964486961,0.0,0.0,845.6454886435521
13,2,0.26047817723491057,22.978744345524557,-0.06474100478044986,0.0027148405204164123,0.0,0.0,845.6454886435521
13,3,0.6825106898984996,1.6995385306572115,-0.004788330923715907,0.0002007932200149051,0.0,0.0,845.6454886435521
14,1,0.4529999164827655,20.843172333758307,-0.061332070365351994,0.005747949516184483,0.0,0.0,3399.928188121286
14,2,0.4599514361418946,1.7204909860424111,-0.005062630223903161,0.00047446210070456517,0.0,0.0,3399.928188121286
14,3,0.08704864737534262,515.2797389689478,-1.5162362380460743,0.1420993829000394,0.0,0.0,3399.928188121286
15,1,0.5062114698194612,2.7158704304862566,0.010397087423393564,0.0031045675248049616,0.0,0.0,5394.259588103996
15,2,0.08033326024802133,532.1351877666352,2.037157592707055,0.6082947125170838,0.0,0.0,5394.259588103996
15,3,0.41345526993251913,26.61505411404722,0.1018896340914743,0.030424217497962043,0.0,0.0,5394.259588103996
16,1,0.5989697266446009,7.447368424237835,0.0015691359731303087,0.0003477689621403948,0.0,0.0,2357.235460616882
16,2,0.043566758231968906,835.9574361090432,0.17613347564965195,0.03903661446411384,0.0,0.0,2357.235460616882
16,3,0.35746351512343183,39.06168460110648,0.008230168159693154,0.0018240592836754248,0.0,0.0,2357.235460616882
17,1,0.06686789278900195,699.0296219044975,-1.6598138381359715,0.06548664429922131,0.0,0.0,1183.0181708606906
17,2,0.34457495316449727,21.121265160127578,-0.05015147726673666,0.0019786869330693114,0.0,0.0,1183.0181708606906
17,3,0.5885571540465029,1.6349201579172863,-0.003882043074176482,0.00015316294400723337,0.0,0.0,1183.0181708606906
18,1,0.6951664503520393,3.1497328081728386,-0.007494562823383493,0.0005075121534568709,0.0,0.0,1915.5701209142476
18,2,0.03858085673436306,1180.9998810951595,-2.8101043302179725,0.1902929008237396,0.0,0.0,1915.5701209142476
18,3,0.2662526929135997,27.406541834019766,-0.06521189639126934,0.004415978723305707,0.0,0.0,1915.5701209142476
19,1,0.6682044874881518,3.3557370094874894,-0.008811150662727214,0.0007807689938601031,0.0,0.0,2598.5056446627045
19,2,0.041235355411221836,1090.2559259280613,-2.862682384562211,0.25366648814558745,0.0,0.0,2598.5056446627045
19,3,0.29056015710062827,27.116048785726004,-0.07119854462772193,0.00630900754976809,0.0,0.0,2598.5056446627045
20,1,0.69516645035204,3.1497328081728098,-0.007494562823383516,0.0005075121534568734,0.0,0.0,1915.5701209142471
20,2,0.0385808567343629,1180.9998810951654,-2.810104330218021,0.19029290082374328,0.0,0.0,1915.5701209142471
20,3,0.2662526929135998,27.406541834019713,-0.06521189639127002,0.004415978723305761,0.0,0.0,1915.5701209142471
21,1,0.6682044874881508,3.355737009487498,-0.008811150662727384,0.0007807689938601018,0.0,0.0,2598.50564466271
21,2,0.041235355411221884,1090.255925928059,-2.862682384562253,0.2536664881455859,0.0,0.0,2598.50564466271
21,3,0.29056015710062916,27.116048785726058,-0.07119854462772328,0.006309007549768077,0.0,0.0,2598.50564466271
