gamma,generation_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,init_seed,bic,fit_time_seconds
0.01,49,1,1,0.08610483493222061,0.0,0.0,4558.229150868371,-989.9614627316516,282.3110703914537,tied_shape,1004,-7537.301904953662,0.19127379171550274
0.01,49,1,2,0.9138951650677791,0.0,0.0,0.08884271221865243,-0.01929496267739615,0.0055024177926968655,tied_shape,1004,-7537.301904953662,0.19127379171550274
0.01,49,2,1,0.08610483493222076,0.0,0.0,4558.229150868358,989.9614627316505,282.3110703914539,tied_shape,1004,-7537.301904953606,0.19189604185521603
0.01,49,2,2,0.9138951650677791,0.0,0.0,0.0888427122186521,0.019294962677396103,0.005502417792696864,tied_shape,1004,-7537.301904953606,0.19189604185521603
0.01,49,3,1,0.09451388036606227,0.0,0.0,4150.093498126566,340.3937232808378,30.294606703574413,tied_shape,1004,-22086.26931413657,0.18571891635656357
0.01,49,3,2,0.9054861196339391,0.0,0.0,0.17539215396194627,0.014385793560627892,0.0012803172568445803,tied_shape,1004,-22086.26931413657,0.18571891635656357
0.01,49,4,1,0.9097081810351608,0.0,0.0,0.12960008001756604,0.02675753572349776,0.006397752322712753,tied_shape,1008,-7537.144921070608,0.19473899994045496
0.01,49,4,2,0.09029181896483802,0.0,0.0,4346.355213953712,897.3586658944514,214.5593132476314,tied_shape,1008,-7537.144921070608,0.19473899994045496
0.01,49,5,1,0.904681189845424,0.0,0.0,0.17632058042260038,-0.019892205020047092,0.0024339197731235184,tied_shape,1008,-16809.76250300837,0.1937101660296321
0.01,49,5,2,0.09531881015457287,0.0,0.0,4115.882077888928,-464.34721310167356,56.81541399879901,tied_shape,1008,-16809.76250300837,0.1937101660296321
0.01,49,6,1,0.9046811898454246,0.0,0.0,0.17632058042260038,-0.01989220502004724,0.0024339197731235544,tied_shape,1008,-16809.76250300835,0.19587041717022657
0.01,49,6,2,0.0953188101545726,0.0,0.0,4115.882077888924,-464.3472131016766,56.8154139987998,tied_shape,1008,-16809.76250300835,0.19587041717022657
0.01,49,7,1,0.9171524406264563,0.0,0.0,0.020865002619154197,0.0,1.0432496093329053e-08,tied_shape,1000,-112677.06517122815,0.18157183285802603
0.01,49,7,2,0.08284755937354654,0.0,0.0,2369.02437627634,0.0,0.0011845115958823722,tied_shape,1000,-112677.06517122815,0.18157183285802603
0.01,49,8,1,0.9185715037136528,0.0,0.0,0.022568643564502295,0.0,0.022568643564502295,spherical,1002,4536.51108984559,0.19355541747063398
0.01,49,8,2,0.0814284962863484,0.0,0.0,3032.9936962406764,0.0,3032.9936962406764,spherical,1002,4536.51108984559,0.19355541747063398
0.01,49,9,1,0.9171524406264563,0.0,0.0,0.020865002619154197,0.0,1.0432496093329053e-08,tied_shape,1000,-112677.06517122815,0.18104887567460537
0.01,49,9,2,0.08284755937354654,0.0,0.0,2369.02437627634,0.0,0.0011845115958823722,tied_shape,1000,-112677.06517122815,0.18104887567460537
0.01,49,10,1,0.9171524406264563,0.0,0.0,0.020865002619154197,0.0,1.0432496093329053e-08,tied_shape,1000,-112677.06517122815,0.17823683377355337
0.01,49,10,2,0.08284755937354654,0.0,0.0,2369.02437627634,0.0,0.0011845115958823722,tied_shape,1000,-112677.06517122815,0.17823683377355337
0.01,49,11,1,0.09451388036606194,0.0,0.0,4150.093498126569,-340.39372328084875,30.29460670357636,tied_shape,1004,-22086.269314136167,0.18545737490057945
0.01,49,11,2,0.9054861196339395,0.0,0.0,0.17539215396194535,-0.014385793560628269,0.0012803172568446547,tied_shape,1004,-22086.269314136167,0.18545737490057945
0.01,49,12,1,0.9054649490972275,0.0,0.0,0.17537400648981694,-0.01618127385892247,0.0016199964618850318,tied_shape,1008,-20201.90009980319,0.1889487076550722
0.01,49,12,2,0.09453505090277385,0.0,0.0,4149.5445415655695,-382.8669821759939,38.33092263967235,tied_shape,1008,-20201.90009980319,0.1889487076550722
0.01,49,13,1,0.9045978217682021,0.0,0.0,0.16839736989817988,-0.04783910937846435,0.014818677634648463,tied_shape,1008,-2151.062316727326,0.20120637491345406
0.01,49,13,2,0.09540217823179863,0.0,0.0,4113.1765519936735,-1168.490357555679,361.95243082028634,tied_shape,1008,-2151.062316727326,0.20120637491345406
0.01,49,14,1,0.920057902698828,0.0,0.0,0.023098363680921455,0.0,0.023098363680921455,spherical,1008,4769.493119287852,0.19389141723513603
0.01,49,14,2,0.07994209730116986,0.0,0.0,3635.3048647934306,0.0,3635.3048647934306,spherical,1008,4769.493119287852,0.19389141723513603
0.01,49,15,1,0.0807186966869496,0.0,0.0,4862.31430499845,291.6964004859308,31.672887476658826,tied_shape,1009,-25974.147081999086,0.18156929221004248
0.01,49,15,2,0.9192813033130481,0.0,0.0,0.06577271590907742,0.003945788626033239,0.00042844038853698106,tied_shape,1009,-25974.147081999086,0.18156929221004248
0.01,49,16,1,0.9046811898454247,0.0,0.0,0.17632058042260168,-0.019892205020047685,0.0024339197731236438,tied_shape,1008,-16809.76250300814,0.1884719580411911
0.01,49,16,2,0.0953188101545724,0.0,0.0,4115.882077888962,-464.3472131016878,56.815413998801986,tied_shape,1008,-16809.76250300814,0.1884719580411911
0.01,49,17,1,0.9127407286716503,0.0,0.0,0.1351098378235197,0.01483461479828014,0.0018714155059210813,tied_shape,1008,-18084.571344637814,0.18849420920014381
0.01,49,17,2,0.08725927132834826,0.0,0.0,4496.883176579895,493.7429486412752,62.286633161085035,tied_shape,1008,-18084.571344637814,0.18849420920014381
0.01,49,18,1,0.9112348065231654,0.0,0.0,0.13891965702409434,0.021131193797235246,0.0036554047489216683,tied_shape,1000,-12837.914500158417,0.19213770795613527
0.01,49,18,2,0.08876519347683565,0.0,0.0,4420.821833272385,672.4551795123223,116.32546084300863,tied_shape,1000,-12837.914500158417,0.19213770795613527
0.01,49,19,1,0.9127407286716503,0.0,0.0,0.13510983782351976,0.014834614798280143,0.0018714155059210823,tied_shape,1008,-18084.571344637814,0.18815791700035334
0.01,49,19,2,0.08725927132834825,0.0,0.0,4496.883176579898,493.7429486412754,62.28663316108508,tied_shape,1008,-18084.571344637814,0.18815791700035334
0.01,49,20,1,0.911234806523165,0.0,0.0,0.13891965702409348,0.021131193797235177,0.003655404748921666,tied_shape,1000,-12837.914500158358,0.19308412540704012
0.01,49,20,2,0.08876519347683602,0.0,0.0,4420.821833272363,672.4551795123206,116.32546084300868,tied_shape,1000,-12837.914500158358,0.19308412540704012
0.01,49,21,1,0.9064501904289246,0.0,0.0,0.17949116233702037,0.030228518342955892,0.0055110856693887855,tied_shape,1008,-10644.910561266313,0.18857370875775814
0.01,49,21,2,0.0935498095710718,0.0,0.0,4194.204341595656,706.3555732954322,128.7785935557932,tied_shape,1008,-10644.910561266313,0.18857370875775814
0.01,49,22,1,0.9164019306277033,0.0,0.0,0.0528408945969764,0.0016840604982885706,0.00013209050655942694,tied_shape,1008,-34012.706794652,0.18730562459677458
0.01,49,22,2,0.08359806937229936,0.0,0.0,4694.5983485949555,149.6187317512204,11.735453736894913,tied_shape,1008,-34012.706794652,0.18730562459677458
0.01,49,23,1,0.9164019306277033,0.0,0.0,0.0528408945969764,0.0016840604982885706,0.00013209050655942694,tied_shape,1008,-34012.706794652,0.19321079086512327
0.01,49,23,2,0.08359806937229936,0.0,0.0,4694.5983485949555,149.6187317512204,11.735453736894913,tied_shape,1008,-34012.706794652,0.19321079086512327
0.01,49,24,1,0.9064501904289246,0.0,0.0,0.17949116233702073,0.03022851834295595,0.005511085669388795,tied_shape,1008,-10644.910561266306,0.19205366726964712
0.01,49,24,2,0.09354980957107177,0.0,0.0,4194.204341595655,706.355573295432,128.77859355579315,tied_shape,1008,-10644.910561266306,0.19205366726964712
0.01,49,25,1,0.9140532743874489,0.0,0.0,0.06730691976912175,0.0015757377915335484,6.588424225843729e-05,tied_shape,1002,-39887.509385643025,0.18857800029218197
0.01,49,25,2,0.08594672561255118,0.0,0.0,4564.27449199326,106.85528074434141,4.467798666110518,tied_shape,1002,-39887.509385643025,0.18857800029218197
0.01,49,26,1,0.9140532743874489,0.0,0.0,0.06730691976912197,0.0015757377915335546,6.588424225843759e-05,tied_shape,1002,-39887.50938564298,0.1871756250038743
0.01,49,26,2,0.08594672561255123,0.0,0.0,4564.274491993258,106.85528074434146,4.467798666110521,tied_shape,1002,-39887.50938564298,0.1871756250038743
0.01,49,27,1,0.9107617538421331,0.0,0.0,0.28127109694942226,0.013063989631843619,0.0006263316329653141,tied_shape,1008,-33034.08067344707,0.18036329187452793
0.01,49,27,2,0.08923824615787236,0.0,0.0,4380.412822008653,203.45377932737298,9.754258953824282,tied_shape,1008,-33034.08067344707,0.18036329187452793
