line_id,component,weight,cov_11,cov_12,cov_22,mean_Omega,mean_Lambda,bic
1,1,0.5981281456583705,54.950159827117844,394.0747545942781,2838.2587178296126,0.0,0.0,12897.683941974035
1,2,0.36451652898248244,1.6358100929566253,11.731202656604475,84.49206101774736,0.0,0.0,12897.683941974035
1,3,0.03735532535914937,6256.633967325735,44869.414447878495,323164.5905653511,0.0,0.0,12897.683941974035
2,1,0.09390332067426554,2200.518986243968,-0.5629528840907212,0.060936065052643255,0.0,0.0,4866.405511285534
2,2,0.32083483888163883,4.855831231992538,-0.0012422543108223513,0.00013446611898696372,0.0,0.0,4866.405511285534
2,3,0.5852618404440989,98.06816062659405,-0.02508851512181065,0.0027156720086907115,0.0,0.0,4866.405511285534
3,1,0.09390332067426505,2200.5189862439775,0.562952884090658,0.06093606505264351,0.0,0.0,4866.405511285536
3,2,0.3208348388816388,4.855831231992544,0.0012422543108222077,0.00013446611898696383,0.0,0.0,4866.405511285536
3,3,0.5852618404440996,98.0681606265944,0.025088515121807813,0.0027156720086907206,0.0,0.0,4866.405511285536
4,1,0.05218285783167327,4501.357501879508,2.0824917860450562,0.09361169705201544,0.0,0.0,1912.2607149589794
4,2,0.294370750683567,90.11401238544921,0.04169002140396619,0.0018740403587242215,0.0,0.0,1912.2607149589794
4,3,0.6534463914847619,5.1095902637284745,0.0023638823954390217,0.00010626070371623667,0.0,0.0,1912.2607149589794
5,1,0.05750949484628509,3678.153132486615,2.039837345172561,0.22661152368737253,0.0,0.0,5211.172585263624
5,2,0.5331350126919705,12.386409009167348,0.00686927889062633,0.0007631283738001425,0.0,0.0,5211.172585263624
5,3,0.40935549246174735,119.18618616054079,0.06609850781133698,0.007343077429206318,0.0,0.0,5211.172585263624
6,1,0.058033816559509406,3924.67336712843,-1.7124365666744665,0.08123399051842649,0.0,0.0,2543.506251100016
6,2,0.35350654001810783,95.89451617253756,-0.04184125930397093,0.0019848516013521536,0.0,0.0,2543.506251100016
6,3,0.5884596434223854,5.241735102047816,-0.002287104689207647,0.00010849490384250915,0.0,0.0,2543.506251100016
7,1,0.05803381655950958,3924.6733671284214,-1.7124365666745593,0.0812339905184285,0.0,0.0,2543.5062511000356
7,2,0.35350654001810733,95.89451617253695,-0.041841259303973026,0.0019848516013521943,0.0,0.0,2543.5062511000356
7,3,0.5884596434223852,5.241735102047804,-0.0022871046892077706,0.00010849490384251182,0.0,0.0,2543.5062511000356
8,1,0.5873702611303613,0.12998608080695695,0.0,6.499300790697452e-08,0.0,0.0,-9314.786504960397
8,2,0.3843457056261401,5.96501242051124,0.0,2.9825047190032603e-06,0.0,0.0,-9314.786504960397
8,3,0.028284033243500872,4654.161608272419,0.0,0.002327079640596389,0.0,0.0,-9314.786504960397
9,1,0.5063736133073894,4.488342483135103,-0.00885987930766102,0.0019103501493129842,0.0,0.0,6240.142775449663
9,2,0.41394011196974956,66.7561895640048,-0.13177510067442405,0.028413093960709627,0.0,0.0,6240.142775449663
9,3,0.07968627472286487,2986.0870652836566,-5.894463512976206,1.270952894628851,0.0,0.0,6240.142775449663
10,1,0.5873702611303613,0.12998608080695695,0.0,6.499300790697452e-08,0.0,0.0,-9314.786504960397
10,2,0.3843457056261401,5.96501242051124,0.0,2.9825047190032603e-06,0.0,0.0,-9314.786504960397
10,3,0.028284033243500872,4654.161608272419,0.0,0.002327079640596389,0.0,0.0,-9314.786504960397
11,1,0.5873702611303613,0.12998608080695695,0.0,6.499300790697452e-08,0.0,0.0,-9314.786504960397
11,2,0.3843457056261401,5.96501242051124,0.0,2.9825047190032603e-06,0.0,0.0,-9314.786504960397
11,3,0.028284033243500872,4654.161608272419,0.0,0.002327079640596389,0.0,0.0,-9314.786504960397
12,1,0.052182857831675096,4501.3575018793745,-2.0824917860449372,0.09361169705201812,0.0,0.0,1912.260714959049
12,2,0.29437075068357316,90.11401238544441,-0.04169002140396282,0.001874040358724231,0.0,0.0,1912.260714959049
12,3,0.6534463914847533,5.109590263728363,-0.002363882395438905,0.00010626070371624054,0.0,0.0,1912.260714959049
13,1,0.650787838143099,5.087254214752433,-0.0026475675753664728,0.00013320538954381597,0.0,0.0,2187.860539429908
13,2,0.05290031071185278,4456.5849532151,-2.319347396633412,0.11669185569823451,0.0,0.0,2187.860539429908
13,3,0.29631185114505026,88.97293802492801,-0.04630432367951825,0.0023296800922784403,0.0,0.0,2187.860539429908
14,1,0.4720122866360593,5.958706996948183,-0.003166075936306489,0.0003500358024329357,0.0,0.0,4815.93058260905
14,2,0.07642450916795986,2885.3529168483324,-1.5330920688773522,0.16949597019428686,0.0,0.0,4815.93058260905
14,3,0.45156320419598384,96.43055854206898,-0.05123703365193234,0.0056646765742327755,0.0,0.0,4815.93058260905
15,1,0.5053481854405159,9.33696976125876,0.0073034885468157024,0.0022339393641064406,0.0,0.0,6731.048815116384
15,2,0.4322068102673241,119.897560126516,0.09378529432627224,0.028686381778624676,0.0,0.0,6731.048815116384
15,3,0.06244500429216274,3382.09837333067,2.6455174821616314,0.809192155769086,0.0,0.0,6731.048815116384
16,1,0.5498358233226691,24.572147288205542,0.001810164155195679,0.00025317172498204744,0.0,0.0,3751.7109255455284
16,2,0.033558133921741395,5491.724976961048,0.40456064286491067,0.05658233565169867,0.0,0.0,3751.7109255455284
16,3,0.4166060427555913,152.9156128565398,0.0112648828739339,0.0015755199995142282,0.0,0.0,3751.7109255455284
17,1,0.05803381655950979,3924.6733671284105,-1.7124365666749752,0.08123399051843101,0.0,0.0,2543.5062511000683
17,2,0.35350654001810805,95.89451617253694,-0.04184125930398329,0.0019848516013522607,0.0,0.0,2543.5062511000683
17,3,0.5884596434223843,5.241735102047769,-0.002287104689208317,0.00010849490384251474,0.0,0.0,2543.5062511000683
18,1,0.041294343576547606,5693.70417625992,-2.572027633734466,0.19911317102966508,0.0,0.0,3076.465991136253
18,2,0.5983809480570044,8.340798098572566,-0.003767804320845559,0.00029168406136194917,0.0,0.0,3076.465991136253
18,3,0.360324708366451,72.09854624903565,-0.03256921110826196,0.0025213410682857905,0.0,0.0,3076.465991136253
19,1,0.0377105357015817,6087.035429260193,-3.0465524727225737,0.3050079635508952,0.0,0.0,3801.048646404943
19,2,0.5864584611166853,9.30452384945763,-0.0046569007968656605,0.000466229234923104,0.0,0.0,3801.048646404943
19,3,0.3758310031817355,84.26362733458367,-0.04217382422036434,0.004222265119599702,0.0,0.0,3801.048646404943
20,1,0.04129434357654787,5693.704176259891,-2.57202763373449,0.1991131710296669,0.0,0.0,3076.4659911362514
20,2,0.5983809480570039,8.340798098572478,-0.0037678043208455737,0.00029168406136195025,0.0,0.0,3076.4659911362514
20,3,0.3603247083664502,72.09854624903501,-0.03256921110826214,0.002521341068285804,0.0,0.0,3076.4659911362514
21,1,0.03771053570158157,6087.035429260209,-3.0465524727226523,0.3050079635508948,0.0,0.0,3801.04864640495
21,2,0.5864584611166851,9.30452384945768,-0.004656900796865794,0.0004662292349231048,0.0,0.0,3801.04864640495
21,3,0.375831003181736,84.26362733458392,-0.04217382422036543,0.004222265119599698,0.0,0.0,3801.04864640495
22,1,0.04015767447149498,4929.573580849365,1.9162031210809305,0.09734138432389915,0.0,0.0,3839.4984657856203
22,2,0.572231963199933,12.528092901383745,0.004869867611284766,0.0002473848672624921,0.0,0.0,3839.4984657856203
22,3,0.38761036232857493,153.41776679982047,0.05963590942493442,0.0030294502263221216,0.0,0.0,3839.4984657856203
23,1,0.5528273062570151,1.0664538238158274,0.0028436514611316593,0.00046219627542215855,0.0,0.0,3272.478359775184
23,2,0.3734053003664257,22.287363666878914,0.05942825919018688,0.009659242853059097,0.0,0.0,3272.478359775184
23,3,0.07376739337656196,3510.3031047490167,9.360066352538494,1.521349527176552,0.0,0.0,3272.478359775184
24,1,0.5528273062570151,1.0664538238158274,0.0028436514611316593,0.00046219627542215855,0.0,0.0,3272.478359775184
24,2,0.3734053003664257,22.287363666878914,0.05942825919018688,0.009659242853059097,0.0,0.0,3272.478359775184
24,3,0.07376739337656196,3510.3031047490167,9.360066352538494,1.521349527176552,0.0,0.0,3272.478359775184
25,1,0.040157674471495,4929.573580849362,1.9162031210809476,0.09734138432389931,0.0,0.0,3839.4984657856207
25,2,0.5722319631999329,12.528092901383664,0.0048698676112847806,0.00024738486726249106,0.0,0.0,3839.4984657856207
25,3,0.38761036232857504,153.41776679982073,0.05963590942493509,0.0030294502263221337,0.0,0.0,3839.4984657856207
26,1,0.06852970358705575,3742.6242679586835,-2.320125111100179,0.17784578652048524,0.0,0.0,1270.916913089468
26,2,0.5476408773410514,1.765861060203757,-0.0010946913970413955,8.39119630112178e-05,0.0,0.0,1270.916913089468
26,3,0.38382941907189616,23.82660105250413,-0.014770570449016033,0.0011322164077677054,0.0,0.0,1270.916913089468
27,1,0.06852970358705565,3742.624267958688,-2.320125111100491,0.17784578652048538,0.0,0.0,1270.9169130894684
27,2,0.5476408773410517,1.7658610602037577,-0.001094691397041542,8.391196301121778e-05,0.0,0.0,1270.9169130894684
27,3,0.3838294190718964,23.826601052504206,-0.014770570449018047,0.0011322164077677084,0.0,0.0,1270.9169130894684
28,1,0.07688400210198942,3299.9536149236465,6.754279531109144,0.21283329102744866,0.0,0.0,2160.080015736173
28,2,0.5304481609290002,1.8969720816313982,0.0038826847880844874,0.00012234681399609374,0.0,0.0,2160.080015736173
28,3,0.39266783696901364,31.0285913987573,0.06350870473330116,0.0020012151666247897,0.0,0.0,2160.080015736173
29,1,0.5957103806621502,1.4477906373353717,0.006355840491850474,0.0012649707755113726,0.0,0.0,4282.525995932185
29,2,0.3279629634257853,26.018975879711924,0.11422401567475143,0.022733427919624502,0.0,0.0,4282.525995932185
29,3,0.07632665591206707,3387.292807981907,14.870308062185803,2.959562176809695,0.0,0.0,4282.525995932185
30,1,0.07688400210198938,3299.953614923647,6.754279531109147,0.21283329102744922,0.0,0.0,2160.0800157361728
30,2,0.5304481609290005,1.8969720816313937,0.0038826847880844796,0.00012234681399609374,0.0,0.0,2160.0800157361728
30,3,0.3926678369690135,31.028591398757293,0.06350870473330117,0.0020012151666247945,0.0,0.0,2160.0800157361728
31,1,0.07688400210198941,3299.953614923647,6.7542795311091535,0.21283329102744988,0.0,0.0,2160.0800157361787
31,2,0.5304481609290002,1.8969720816313942,0.0038826847880844844,0.00012234681399609415,0.0,0.0,2160.0800157361787
31,3,0.3926678369690137,31.028591398757268,0.06350870473330118,0.002001215166624799,0.0,0.0,2160.0800157361787
32,1,0.07688400210198942,3299.9536149236455,6.754279531109135,0.21283329102744813,0.0,0.0,2160.080015736173
32,2,0.5304481609290002,1.8969720816314004,0.0038826847880844883,0.0001223468139960936,0.0,0.0,2160.080015736173
32,3,0.39266783696901375,31.0285913987573,0.0635087047333011,0.0020012151666247853,0.0,0.0,2160.080015736173
33,1,0.07901794646542819,3168.995704915212,15.406631262948515,0.7079122522402465,0.0,0.0,4244.510467324196
33,2,0.4890130925577,2.3803402696494755,0.011572443837003597,0.0005317369281290335,0.0,0.0,4244.510467324196
33,3,0.4319689609768738,37.28942621145533,0.18128911905931114,0.008329970802154843,0.0,0.0,4244.510467324196
34,1,0.07901794646542819,3168.995704915212,15.406631262948515,0.7079122522402465,0.0,0.0,4244.510467324196
34,2,0.4890130925577,2.3803402696494755,0.011572443837003597,0.0005317369281290335,0.0,0.0,4244.510467324196
34,3,0.4319689609768738,37.28942621145533,0.18128911905931114,0.008329970802154843,0.0,0.0,4244.510467324196
35,1,0.4445151930199677,2.6089195414705695,-0.005529948238369975,7.652235514348058e-05,0.0,0.0,2432.7009990102783
35,2,0.47752581429619056,45.494098574748506,-0.09643072784370053,0.0013343897781175366,0.0,0.0,2432.7009990102783
35,3,0.07795899268384368,3109.7494824132937,-6.591523195211318,0.0912122242629035,0.0,0.0,2432.7009990102783
36,1,0.4445151930199677,2.6089195414705695,-0.005529948238369975,7.652235514348058e-05,0.0,0.0,2432.7009990102783
36,2,0.47752581429619056,45.494098574748506,-0.09643072784370053,0.0013343897781175366,0.0,0.0,2432.7009990102783
36,3,0.07795899268384368,3109.7494824132937,-6.591523195211318,0.0912122242629035,0.0,0.0,2432.7009990102783
37,1,0.07632343511869072,3079.912974827653,11.570474929973543,0.20106092685501212,0.0,0.0,3899.359178823532
37,2,0.4396537747307947,3.490742928306409,0.01311386193995039,0.00022788046750481323,0.0,0.0,3899.359178823532
37,3,0.48402279015051736,62.18943482657057,0.23363039879733088,0.004059811270323098,0.0,0.0,3899.359178823532
38,1,0.34862288776236283,24.007516341273572,-0.005791924950514442,6.467998386901204e-05,0.0,0.0,-2442.847641925466
38,2,0.5761094699460102,1.323791220033389,-0.0003193707873646957,3.566499488766241e-06,0.0,0.0,-2442.847641925466
38,3,0.07526764229163019,3101.7776870382686,-0.7483182900356984,0.008356671631958322,0.0,0.0,-2442.847641925466
39,1,0.34862288776236283,24.007516341273572,-0.005791924950514442,6.467998386901204e-05,0.0,0.0,-2442.847641925466
39,2,0.5761094699460102,1.323791220033389,-0.0003193707873646957,3.566499488766241e-06,0.0,0.0,-2442.847641925466
39,3,0.07526764229163019,3101.7776870382686,-0.7483182900356984,0.008356671631958322,0.0,0.0,-2442.847641925466
40,1,0.5129904302341325,1.7561483189841685,-0.0010900207288660232,1.113272514732709e-05,0.0,0.0,-548.9826575274291
40,2,0.4068890345397327,27.931159567270456,-0.01733654417481113,0.00017706358805070875,0.0,0.0,-548.9826575274291
40,3,0.08012053522613696,3051.5971807003093,-1.8940906910622046,0.019344945017369594,0.0,0.0,-548.9826575274291
41,1,0.5129904302341327,1.756148318984159,-0.0010900207288660126,1.1132725147326829e-05,0.0,0.0,-548.982657527462
41,2,0.40688903453973313,27.931159567270246,-0.01733654417481092,0.0001770635880507042,0.0,0.0,-548.982657527462
41,3,0.08012053522613703,3051.597180700304,-1.894090691062193,0.019344945017369213,0.0,0.0,-548.982657527462
42,1,0.5873076894562632,1.4142878266507672,-0.0034250192503981606,0.0018334545378855872,0.0,0.0,4756.356873502566
