line_id,component,weight,cov_11,cov_12,cov_22,mean_Omega,mean_Lambda,bic
1,1,0.04310985397977632,3086.512273756921,22350.8854340409,162803.3525435512,0.0,0.0,12625.731425230317
1,2,0.6097310195329411,39.460882859575094,285.75479171735583,2081.4315492895835,0.0,0.0,12625.731425230317
1,3,0.3471591264872856,1.0587047800195626,7.666578697218654,55.843188768943165,0.0,0.0,12625.731425230317
2,1,0.08974104465850585,1327.4625835761149,-0.5821493881011567,0.06206576202275718,0.0,0.0,4406.89618511459
2,2,0.33171349488806434,3.632424566872408,-0.0015929742691742938,0.0001698346917814974,0.0,0.0,4406.89618511459
2,3,0.5785454604534326,63.38816164435012,-0.027798432867844187,0.0029637253843190644,0.0,0.0,4406.89618511459
3,1,0.0897410446585055,1327.4625835761196,0.5821493881011194,0.06206576202275746,0.0,0.0,4406.896185114593
3,2,0.3317134948880642,3.6324245668724138,0.0015929742691741884,0.0001698346917814978,0.0,0.0,4406.896185114593
3,3,0.5785454604534331,63.38816164435021,0.027798432867842345,0.0029637253843190713,0.0,0.0,4406.896185114593
4,1,0.0734767204506837,1908.0179504959403,1.2682326553832337,0.05169466640229622,0.0,0.0,1643.3734084940788
4,2,0.36073061434039944,39.568431459652,0.02630057903091552,0.0010720427781285618,0.0,0.0,1643.3734084940788
4,3,0.5657926652089196,3.365375992042268,0.0022369180172761858,9.117943003717663e-05,0.0,0.0,1643.3734084940788
5,1,0.5590929204962932,8.931601408949122,0.008077811600593789,0.0009207811034852592,0.0,0.0,4763.742859698152
5,2,0.05745747384304714,2128.6698297262833,1.9251859836880147,0.2194498909016766,0.0,0.0,4763.742859698152
5,3,0.3834496056606628,78.66958313652995,0.07114939887906489,0.008110243869436427,0.0,0.0,4763.742859698152
6,1,0.07091880256812615,1892.8385371159163,-1.2340025802087249,0.05522872795147707,0.0,0.0,2247.334368869912
6,2,0.39894553861015764,51.101737728078795,-0.03331487338887429,0.0014910326028822608,0.0,0.0,2247.334368869912
6,3,0.5301356588217196,3.501185077094499,-0.002282535638515644,0.0001021566257971753,0.0,0.0,2247.334368869912
7,1,0.07091880256812638,1892.8385371159131,-1.2340025802087904,0.05522872795147837,0.0,0.0,2247.334368869931
7,2,0.3989455386101585,51.10173772807833,-0.0333148733888758,0.0014910326028822847,0.0,0.0,2247.334368869931
7,3,0.5301356588217183,3.5011850770944912,-0.0022825356385157633,0.00010215662579717763,0.0,0.0,2247.334368869931
8,1,0.032256823094585406,2383.195022064033,0.0,0.001191596915233559,0.0,0.0,-9442.586962559342
8,2,0.3760466641143778,5.250479356385632,0.0,2.6252383655736328e-06,0.0,0.0,-9442.586962559342
8,3,0.5916965127910392,0.13166629439315172,0.0,6.583311428001872e-08,0.0,0.0,-9442.586962559342
9,1,0.08181538761643249,1683.5395387295541,-4.99800536831618,1.052467933896385,0.0,0.0,5890.606494816856
9,2,0.44050407220235166,42.03524117296981,-0.12479205638348713,0.026278410699838446,0.0,0.0,5890.606494816856
9,3,0.4776805401812177,3.2094658069847193,-0.009528096586814812,0.0020064036329894147,0.0,0.0,5890.606494816856
10,1,0.032256823094585406,2383.195022064033,0.0,0.001191596915233559,0.0,0.0,-9442.586962559342
10,2,0.3760466641143778,5.250479356385632,0.0,2.6252383655736328e-06,0.0,0.0,-9442.586962559342
10,3,0.5916965127910392,0.13166629439315172,0.0,6.583311428001872e-08,0.0,0.0,-9442.586962559342
11,1,0.032256823094585406,2383.195022064033,0.0,0.001191596915233559,0.0,0.0,-9442.586962559342
11,2,0.3760466641143778,5.250479356385632,0.0,2.6252383655736328e-06,0.0,0.0,-9442.586962559342
11,3,0.5916965127910392,0.13166629439315172,0.0,6.583311428001872e-08,0.0,0.0,-9442.586962559342
12,1,0.07347672045068392,1908.0179504959372,-1.26823265538319,0.05169466640229914,0.0,0.0,1643.3734084941534
