line_id,component,weight,cov_11,cov_12,cov_22,mean_Omega,mean_Lambda,bic
1,1,0.038598878242385226,3713.650649211792,26943.128742765366,196592.15397942966,0.0,0.0,12658.115952543356
1,2,0.5898449151973414,43.10577953885636,312.7393170165782,2281.9211737929163,0.0,0.0,12658.115952543356
1,3,0.37155620656027605,1.3415936228797587,9.733476063343316,71.02089157012591,0.0,0.0,12658.115952543356
2,1,0.0966085038312863,1329.5095608836375,-0.5017249487141849,0.05563581410525207,0.0,0.0,4524.947238469605
2,2,0.32544241578235544,4.012345928810749,-0.001514162902309759,0.00016790411952578467,0.0,0.0,4524.947238469605
2,3,0.5779490803863601,67.32151534809371,-0.02540552157664384,0.0028171947185554923,0.0,0.0,4524.947238469605
3,1,0.09660850383128589,1329.5095608836427,0.5017249487141491,0.05563581410525233,0.0,0.0,4524.9472384696055
3,2,0.32544241578235544,4.012345928810748,0.0015141629023096446,0.00016790411952578477,0.0,0.0,4524.9472384696055
3,3,0.5779490803863605,67.32151534809393,0.02540552157664201,0.002817194718555504,0.0,0.0,4524.9472384696055
4,1,0.05754452880279548,2519.011623233284,1.3032038457280064,0.057375672863853,0.0,0.0,1706.5900248853495
4,2,0.6199896372273271,4.392258802298141,0.002272323203987665,0.00010004273178008221,0.0,0.0,1706.5900248853495
4,3,0.32246583396988004,62.364063002188004,0.0322638792096389,0.0014204698558244343,0.0,0.0,1706.5900248853495
5,1,0.05542651628755938,2370.996093789856,1.5742312724135425,0.2139214142691774,0.0,0.0,4767.729326485753
5,2,0.5621435028426826,9.817545120647953,0.0065183939306079665,0.000885780935009256,0.0,0.0,4767.729326485753
5,3,0.38242998086976054,84.37065327808105,0.056018194720858644,0.0076122814033033935,0.0,0.0,4767.729326485753
6,1,0.5587992561565889,4.178391559637642,-0.0021096649050132044,0.00010385745688952406,0.0,0.0,2301.4896416651054
6,2,0.057156775782410615,2421.4225605542533,-1.2225733570674566,0.06018650612435502,0.0,0.0,2301.4896416651054
6,3,0.38404396806100305,70.86010611181814,-0.035777182893452546,0.0017612878809121154,0.0,0.0,2301.4896416651054
7,1,0.5587992561565892,4.1783915596376495,-0.0021096649050133557,0.00010385745688952679,0.0,0.0,2301.489641665126
7,2,0.05715677578241074,2421.4225605542506,-1.222573357067541,0.060186506124356436,0.0,0.0,2301.489641665126
7,3,0.38404396806100255,70.86010611181784,-0.035777182893454905,0.0017612878809121512,0.0,0.0,2301.489641665126
8,1,0.38614825260472974,4.657170797899278,0.0,2.328584234657522e-06,0.0,0.0,-9430.996389270193
8,2,0.5799939724931426,0.13183850417338225,0.0,6.591921912708155e-08,0.0,0.0,-9430.996389270193
8,3,0.03385777490212971,2450.302690266456,0.0,0.0012251507325578615,0.0,0.0,-9430.996389270193
9,1,0.07322460391289243,1982.0667534409786,-4.495678009086382,1.052501424786152,0.0,0.0,5918.518812417097
9,2,0.43247648717370735,52.41370567499092,-0.11888355605012144,0.027832311805583532,0.0,0.0,5918.518812417097
9,3,0.4942989089134033,3.618921884178388,-0.008208354992614382,0.0019216913016047723,0.0,0.0,5918.518812417097
10,1,0.38614825260472974,4.657170797899278,0.0,2.328584234657522e-06,0.0,0.0,-9430.996389270193
10,2,0.5799939724931426,0.13183850417338225,0.0,6.591921912708155e-08,0.0,0.0,-9430.996389270193
10,3,0.03385777490212971,2450.302690266456,0.0,0.0012251507325578615,0.0,0.0,-9430.996389270193
11,1,0.38614825260472974,4.657170797899278,0.0,2.328584234657522e-06,0.0,0.0,-9430.996389270193
11,2,0.5799939724931426,0.13183850417338225,0.0,6.591921912708155e-08,0.0,0.0,-9430.996389270193
11,3,0.03385777490212971,2450.302690266456,0.0,0.0012251507325578615,0.0,0.0,-9430.996389270193
12,1,0.05754452880279643,2519.0116232332507,-1.3032038457279145,0.05737567286385557,0.0,0.0,1706.590024885421
12,2,0.6199896372273234,4.392258802298101,-0.002272323203987514,0.0001000427317800871,0.0,0.0,1706.590024885421
12,3,0.3224658339698838,62.3640630021861,-0.03226387920963606,0.0014204698558244733,0.0,0.0,1706.590024885421
13,1,0.05356286180386208,2686.4430985860104,-1.5634487527876628,0.07707586577023992,0.0,0.0,1981.5886953405143
13,2,0.30880708993072925,68.98999287145392,-0.040150605969088614,0.00197936946174248,0.0,0.0,1981.5886953405143
13,3,0.6376300482654111,4.671877840750467,-0.002718926593733614,0.00013403932863427165,0.0,0.0,1981.5886953405143
14,1,0.07137503657720923,1885.436113500591,-1.2916303498616983,0.1606418473001373,0.0,0.0,4474.661967280159
14,2,0.4534046186800823,71.49479260345767,-0.04897797561129861,0.006091458349567692,0.0,0.0,4474.661967280159
14,3,0.475220344742711,4.594677190361483,-0.003147613681733113,0.0003914730530100467,0.0,0.0,4474.661967280159
15,1,0.06986217707106925,1887.762455802949,2.1340929668831325,0.691979420578043,0.0,0.0,6401.728230453339
15,2,0.4451149950225163,77.95350558472087,0.08812550938326481,0.028574687170371958,0.0,0.0,6401.728230453339
15,3,0.48502282790641815,6.135067130269183,0.006935620302128744,0.002248874155199434,0.0,0.0,6401.728230453339
16,1,0.02931978275140559,3827.208288281229,0.3814426472725649,0.06005509551674961,0.0,0.0,3296.5656323529292
16,2,0.6401563909758766,19.770262205041586,0.001970423500559073,0.0003102274283713383,0.0,0.0,3296.5656323529292
16,3,0.3305238262727197,127.37148073219812,0.012694609526813935,0.0019986647878308286,0.0,0.0,3296.5656323529292
17,1,0.5587992561565884,4.1783915596376175,-0.00210966490501379,0.00010385745688952948,0.0,0.0,2301.4896416651595
17,2,0.05715677578241099,2421.4225605542433,-1.2225733570677983,0.06018650612435828,0.0,0.0,2301.4896416651595
17,3,0.38404396806100305,70.8601061118177,-0.035777182893462475,0.0017612878809122074,0.0,0.0,2301.4896416651595
18,1,0.6389591086504676,9.084551514468375,-0.0037634389255246483,0.00032959878111561534,0.0,0.0,2914.692498419539
