gamma,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,2243,1,0.07967928584000385,0.0,0.0,987965.8797529156,36276.20969087217,1355.2027797409014,tied_shape,1007,21145.722912997746,0.1716050412505865
0.01,2243,2,0.9203207141599922,0.0,0.0,14.223250060355657,0.5222504261019743,0.01951017582061092,tied_shape,1007,21145.722912997746,0.1716050412505865
0.01,1881,1,0.917212360512914,0.0,0.0,17.965555557857172,2.0782300671669853,0.24094169026965506,tied_shape,1004,27090.02015958586,0.1747452076524496
0.01,1881,2,0.08278763948708674,0.0,0.0,952799.9524758196,110218.55143046309,12778.2984666995,tied_shape,1004,27090.02015958586,0.1747452076524496
0.01,1907,1,0.9173130859784773,0.0,0.0,18.759037732335003,2.004966161298855,0.21471117705916146,tied_shape,1008,25425.739987336856,0.175587541423738
0.01,1907,2,0.0826869140215204,0.0,0.0,951265.7117123255,101671.28983911275,10887.945510430558,tied_shape,1008,25425.739987336856,0.175587541423738
0.01,2923,1,0.0845126761731661,0.0,0.0,909179.1785747063,-3261.947703728479,18.3219937520683,tied_shape,1009,12142.63294821284,0.1823290828615427
0.01,2923,2,0.9154873238268347,0.0,0.0,13.663424950973743,-0.04902155559013716,0.0002753485698782143,tied_shape,1009,12142.63294821284,0.1823290828615427
0.01,599,1,0.9045703776504658,0.0,0.0,43.95486496075245,0.43450554267200775,0.004364560361880883,tied_shape,1008,18682.81431275502,0.18653991632163525
0.01,599,2,0.09542962234953366,0.0,0.0,701372.2274923114,6933.251201971266,69.64374536858183,tied_shape,1008,18682.81431275502,0.18653991632163525
0.01,2491,1,0.07150618947881095,0.0,0.0,1105144.7186145212,653.0700471887918,40.15170905999102,tied_shape,1009,8679.580327109024,0.18801520857959986
0.01,2491,2,0.9284938105211867,0.0,0.0,5.450661082183517,0.0032209930791818097,0.00019803140192428074,tied_shape,1009,8679.580327109024,0.18801520857959986
0.01,228,1,0.07618235940495821,0.0,0.0,1040388.2918029155,42958.616297043816,1838.954452447336,tied_shape,1001,12982.492572593505,0.1829396253451705
0.01,228,2,0.9238176405950441,0.0,0.0,5.0371096002513545,0.20798701818180854,0.008903421155187488,tied_shape,1001,12982.492572593505,0.1829396253451705
0.01,2590,1,0.07624242263663082,0.0,0.0,1039443.9098626764,42457.27196887225,1797.4229618381378,tied_shape,1001,12836.875722695733,0.1850886670872569
0.01,2590,2,0.9237575773633717,0.0,0.0,5.063333845687702,0.20681764558508942,0.008755597518382332,tied_shape,1001,12836.875722695733,0.1850886670872569
0.01,2579,1,0.06821747312773463,0.0,0.0,1165774.4291542666,18290.088437311755,735.5658512797545,tied_shape,1009,25972.733095743064,0.16999829187989235
0.01,2579,2,0.9317825268722673,0.0,0.0,5.111812210674688,0.08020033298894559,0.003225387696190067,tied_shape,1009,25972.733095743064,0.16999829187989235
0.01,1880,1,0.1141098271872593,0.0,0.0,688806.8342456075,578.0381311527117,16.217378923354943,tied_shape,1006,58482.850701632415,0.17639279179275036
0.01,1880,2,0.8858901728127395,0.0,0.0,126.37545999223543,0.10605271476070854,0.002975404161824247,tied_shape,1006,58482.850701632415,0.17639279179275036
0.01,2562,1,0.08794438844271278,0.0,0.0,880287.3442259993,21905.8691265052,553.2735770320444,tied_shape,1009,16655.754019276104,0.18509174976497889
0.01,2562,2,0.91205561155729,0.0,0.0,15.5937480459683,0.3880489775608758,0.009800900600604723,tied_shape,1009,16655.754019276104,0.18509174976497889
0.01,3215,1,0.0819069938088086,0.0,0.0,968857.655705745,69263.19963650762,5044.359093195175,tied_shape,1009,36302.71402430033,0.17422187514603138
0.01,3215,2,0.9180930061911902,0.0,0.0,18.00671203970909,1.2872917744505783,0.09375197799297834,tied_shape,1009,36302.71402430033,0.17422187514603138
0.01,1106,1,0.8941596557022328,0.0,0.0,105.62057324198388,0.9848564032152399,0.009890051792744624,tied_shape,1008,44787.66221626179,0.17045933287590742
0.01,1106,2,0.10584034429776876,0.0,0.0,722924.1376075388,6740.888106434091,67.69284566164231,tied_shape,1008,44787.66221626179,0.17045933287590742
0.01,2366,1,0.09034583088987377,0.0,0.0,879783.045657945,91252.81992943182,9691.598310311067,tied_shape,1009,48084.144766044985,0.1711963750422001
0.01,2366,2,0.9096541691101259,0.0,0.0,20.948675253954164,2.1728376105266,0.2307684226201978,tied_shape,1009,48084.144766044985,0.1711963750422001
