0,1,2,3,4,5,6,7,8,9
0.2303206997084548,0.3616504854368932,0.4811320754716981,0.5496894409937888,-3.6,0.3724304715840387,-0.0005747126436781,0.1333333333333333,0.1502152080344332,-0.0450980392156862
0.0176056338028169,-0.0862068965517241,0.1408450704225352,-0.2915451895043732,-0.1666666666666666,-0.2107682206172028,0.0233812949640287,0.0254237288135593,-0.0068104426787741,-0.1038961038961039
0.002486016159105,0.2871754523996853,-1.0833333333333333,-0.1254542581766471,-0.6575342465753424,0.0108189081225033,0.069200578392894,-0.0191831683168316,-0.1054789414834141,-0.0290697674418604
-0.0278688524590163,-0.0145204432556362,-0.1236749116607773,0.0313993174061433,-0.116504854368932,-0.0084776999631404,0.0234451318788668,0.019047619047619,-0.0233990147783251,-0.0483711747285291
0.0963949843260188,-0.0228373702422145,0.3568281938325991,0.0552486187845303,-0.1275045537340619,-0.1543010752688172,0.0156402737047898,-1.5440613026819925,0.079212351756545,-0.0386029411764705
-0.1662049861495844,0.1336116910229645,-0.2763157894736842,-0.0446304044630404,0.9,-0.0973287490081988,-0.10670482420278,-0.4107142857142857,-0.0132029960644915,0.1309341500765696
0.2105263157894736,0.3102918586789555,0.0013192612137203,0.1088260497000856,0.1426630434782608,0.4140882159315339,-0.2714285714285714,-0.127906976744186,0.0730738681493248,0.0240963855421686
0.2531328320802005,-0.6696750902527075,-0.3548387096774194,-0.1269181585677749,-0.205,-0.4955197132616487,0.010314875135722,0.636734693877551,-0.1871830336560627,-1.125
-0.3307557117750439,-0.268303186907838,0.150920245398773,-0.1224862888482632,0.4029850746268656,-0.7335827098919369,-0.4953846153846153,-0.2248520710059171,-0.1550007900142202,0.0368525896414342
-0.237410071942446,-0.0697167755991285,-0.3793103448275862,-0.2804642166344294,-0.0675675675675675,0.1393901680149346,0.0023001725129384,0.0510204081632653,0.081027009003001,0.0618921308576481
0.067266380236305,0.0874775314559616,-0.1212121212121212,-0.0345025053686471,-0.3,-0.0213339079840534,-0.0229858898497951,-0.0813464235624123,0.0804543303360151,-0.1868131868131868
-0.2723809523809524,0.1846758349705304,0.2019950124688279,-0.0068386695679204,0.0261627906976744,-0.0230356579362574,0.0877993158494868,0.0921885995777621,0.0654193712612956,-0.0800542740841248
0.0218631178707224,0.4445318646734854,0.2445255474452554,0.1704545454545454,0.1153846153846153,0.250816104461371,-0.1948356807511737,-5.0,0.0607466063348416,-0.0063131313131313
-1.2105263157894737,-0.918032786885246,0.2320754716981132,0.2597605413846954,-1.7272727272727273,-0.51010101010101,-0.5590659340659341,-0.0577367205542725,-0.29771638003947,-2.111111111111111
-0.08036454018227,0.1925031766200762,-0.0220820189274447,0.0220372184133202,0.0323624595469255,0.0213447171824973,-0.0005783689994216,0.0345911949685534,0.078774345614688,0.0407608695652173
0.205064854848672,0.0843672456575682,0.135048231511254,-0.4370026525198939,0.2857142857142857,0.0786460925833748,-0.5245136186770428,0.1109913793103448,0.1659400184964988,0.0399221032132424
0.0911156555328334,0.053030303030303,-0.4224598930481283,0.0230905861456483,-0.4058823529411764,0.1540483701366982,0.1191588785046729,-0.0588235294117647,-0.1368159203980099,-0.0009267840593141
-0.2353823088455772,-0.3232682060390763,0.2347560975609756,-0.1390498261877172,0.0158730158730158,-0.6299745977984759,-0.0871586287042417,0.0631313131313131,-0.4599619691527572,0.0130932896890343
-1.0942211055276383,-0.8212058212058212,0.3382899628252788,-0.3417799752781211,-1.9333333333333331,-0.6364133406232915,0.0187477891758047,-0.1339285714285714,-0.3382478998799931,-0.2087053571428571
