line_id,component,weight,cov_11,cov_12,cov_22,mean_Omega,mean_Lambda,bic
1,1,0.362335582495774,1.8025938652645477,12.921479793080138,92.99127166170696,0.0,0.0,13023.458188703433
1,2,0.037905638658136814,6356.226683108101,45563.14998551518,327901.7052160833,0.0,0.0,13023.458188703433
1,3,0.5997587788460915,59.9231108903742,429.54504696199854,3091.282174536629,0.0,0.0,13023.458188703433
2,1,0.09233177142366089,2299.308889720842,-0.5873017784193258,0.06352149221814268,0.0,0.0,5003.184818884828
2,2,0.3423731815782141,6.119787299457789,-0.0015631488142317095,0.00016906733282207807,0.0,0.0,5003.184818884828
2,3,0.5652950469981289,108.87812159156474,-0.02781023233874637,0.003007904150818228,0.0,0.0,5003.184818884828
3,1,0.09233177142366072,2299.3088897208463,0.5873017784192615,0.06352149221814288,0.0,0.0,5003.184818884831
3,2,0.34237318157821406,6.119787299457766,0.0015631488142315293,0.0001690673328220776,0.0,0.0,5003.184818884831
3,3,0.5652950469981294,108.87812159156485,0.027810232338743295,0.0030079041508182347,0.0,0.0,5003.184818884831
4,1,0.04319038573902916,5412.333354903621,1.9506025247348369,0.09000526013786854,0.0,0.0,2098.5559451367385
4,2,0.6773437077146386,6.935694239970417,0.0024996211075982537,0.00011533823276788355,0.0,0.0,2098.5559451367385
4,3,0.2794659065463355,128.06858449929067,0.04615586067646819,0.002129736937379113,0.0,0.0,2098.5559451367385
5,1,0.050310492275684224,4215.814502069885,2.160464503523695,0.24703454227755595,0.0,0.0,5333.916697788105
5,2,0.5744699919714951,15.068894438755887,0.007722306454966986,0.0008829936512811874,0.0,0.0,5333.916697788105
5,3,0.37521951575282353,150.62903361308432,0.07719236227337964,0.008826425914624372,0.0,0.0,5333.916697788105
6,1,0.5846089235760359,6.271300093543621,-0.0022200027909734486,0.00011103905967541368,0.0,0.0,2731.1334038468053
6,2,0.056334334423293116,4097.214337209034,-1.4503894133825215,0.07254489826769601,0.0,0.0,2731.1334038468053
6,3,0.35905674200067367,111.48296605121605,-0.03946430438474701,0.0019739070903172676,0.0,0.0,2731.1334038468053
7,1,0.584608923576037,6.2713000935436005,-0.00222000279097359,0.00011103905967541617,0.0,0.0,2731.1334038468253
7,2,0.05633433442329326,4097.2143372090295,-1.4503894133826172,0.0725448982676978,0.0,0.0,2731.1334038468253
7,3,0.3590567420006732,111.48296605121544,-0.03946430438474944,0.0019739070903173075,0.0,0.0,2731.1334038468253
8,1,0.03551660339768284,3861.593751534442,0.0,0.001930795910369266,0.0,0.0,-9133.73849408241
8,2,0.402123905134885,4.998625598966113,0.0,2.4993115498272816e-06,0.0,0.0,-9133.73849408241
8,3,0.5623594914674359,0.13085593469590884,0.0,6.54279346339871e-08,0.0,0.0,-9133.73849408241
9,1,0.49837189750515676,5.0769692315666894,-0.0082870504559768,0.0018853113457878922,0.0,0.0,6381.441787410909
9,2,0.42397402614867546,75.62658054305102,-0.12344398009673554,0.02808361521169937,0.0,0.0,6381.441787410909
9,3,0.07765407634616964,3138.095974971906,-5.122260642943645,1.1653188498761413,0.0,0.0,6381.441787410909
10,1,0.03551660339768284,3861.593751534442,0.0,0.001930795910369266,0.0,0.0,-9133.73849408241
10,2,0.402123905134885,4.998625598966113,0.0,2.4993115498272816e-06,0.0,0.0,-9133.73849408241
10,3,0.5623594914674359,0.13085593469590884,0.0,6.54279346339871e-08,0.0,0.0,-9133.73849408241
11,1,0.03551660339768284,3861.593751534442,0.0,0.001930795910369266,0.0,0.0,-9133.73849408241
11,2,0.402123905134885,4.998625598966113,0.0,2.4993115498272816e-06,0.0,0.0,-9133.73849408241
11,3,0.5623594914674359,0.13085593469590884,0.0,6.54279346339871e-08,0.0,0.0,-9133.73849408241
12,1,0.0431903857390295,5412.333354903588,-1.9506025247347343,0.09000526013787323,0.0,0.0,2098.55594513681
12,2,0.6773437077146388,6.935694239970464,-0.0024996211075981544,0.00011533823276789102,0.0,0.0,2098.55594513681
12,3,0.27946590654633496,128.06858449928947,-0.04615586067646561,0.002129736937379217,0.0,0.0,2098.55594513681
13,1,0.04360553666235987,5381.230487311244,-2.1816730205326498,0.11252907568865918,0.0,0.0,2374.9274135670444
13,2,0.6761783387320838,6.948511996063468,-0.002817084529347783,0.00014530312986449814,0.0,0.0,2374.9274135670444
13,3,0.28021612460555895,127.6275493444691,-0.05174310629103945,0.0026688710312644105,0.0,0.0,2374.9274135670444
14,1,0.4963425119215368,7.449254534402855,-0.0036454171457114084,0.0004251285931481639,0.0,0.0,5002.147041600575
14,2,0.42932228294318636,113.99779851033855,-0.055786727026673595,0.006505848803912971,0.0,0.0,5002.147041600575
14,3,0.07433520513527872,3021.5094296324382,-1.4786261135046235,0.17243739585903675,0.0,0.0,5002.147041600575
15,1,0.04593040490037233,4432.990608959588,3.7706089645685914,1.067148750539784,0.0,0.0,6914.115544647129
15,2,0.588237630074236,13.165887105503533,0.011198627817116183,0.0031694089191141874,0.0,0.0,6914.115544647129
15,3,0.3658319650253941,182.66558037934894,0.1553715168050284,0.043972875889804024,0.0,0.0,6914.115544647129
16,1,0.5354525778486565,25.92142712777917,0.0026015279363314965,0.00024778790787216104,0.0,0.0,3827.2122287287766
16,2,0.4332842626755326,162.123432174958,0.01627104232564039,0.0015497690724225498,0.0,0.0,3827.2122287287766
16,3,0.031263159475812534,5983.177926734157,0.6004840878440649,0.05719434865928116,0.0,0.0,3827.2122287287766
17,1,0.5846089235760359,6.271300093543558,-0.0022200027909742397,0.00011103905967541908,0.0,0.0,2731.133403846859
17,2,0.05633433442329348,4097.214337209017,-1.4503894133830466,0.07254489826769997,0.0,0.0,2731.133403846859
17,3,0.35905674200067417,111.48296605121497,-0.03946430438476108,0.0019739070903173643,0.0,0.0,2731.133403846859
18,1,0.03006670731613072,7633.893425947248,-2.1104322333871868,0.1966138934246049,0.0,0.0,3348.3634621453784
18,2,0.6672440347583453,13.88583218080038,-0.003838815423091907,0.0003576350069583354,0.0,0.0,3348.3634621453784
18,3,0.30268925792552615,122.12643988518144,-0.033762532550751186,0.0031454139449074107,0.0,0.0,3348.3634621453784
19,1,0.03028769706846534,7413.452769983245,-2.1810139334984453,0.2790742976542729,0.0,0.0,4076.445578197297
19,2,0.6353527254865973,14.564670208361521,-0.004284879076840463,0.0005482769277794685,0.0,0.0,4076.445578197297
19,3,0.33435957744494027,128.08061463902058,-0.03768090440527352,0.004821506075851487,0.0,0.0,4076.445578197297
20,1,0.030066707316130845,7633.893425947232,-2.110432233387221,0.19661389342460703,0.0,0.0,3348.3634621453775
20,2,0.6672440347583453,13.885832180800259,-0.0038388154230919445,0.00035763500695833693,0.0,0.0,3348.3634621453775
20,3,0.3026892579255262,122.12643988518063,-0.03376253255075158,0.00314541394490743,0.0,0.0,3348.3634621453775
21,1,0.030287697068465333,7413.45276998324,-2.1810139334985417,0.2790742976542717,0.0,0.0,4076.4455781973043
21,2,0.6353527254865964,14.564670208361555,-0.004284879076840666,0.0005482769277794678,0.0,0.0,4076.4455781973043
21,3,0.3343595774449413,128.08061463902098,-0.03768090440527533,0.0048215060758514845,0.0,0.0,4076.4455781973043
22,1,0.03715018936000164,5336.094074210187,2.143920750357144,0.10471316607924866,0.0,0.0,4019.6748963362406
22,2,0.6086408991222301,15.022112299420819,0.0060355416949223325,0.0002947873328682278,0.0,0.0,4019.6748963362406
